date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:35:50	27742/27742	---M-Z	200	added ('OK')	text/html	etag:%226c5e-519e0cee8866a-gzip%22	http://medicure-html.cmsmasters.net/columns.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/columns.html	(from http://medicure-html.cmsmasters.net/)
02:35:50	45458/45458	---M-Z	200	added ('OK')	text/html	etag:%22b192-5242d8efbbaa6-gzip%22	http://medicure-html.cmsmasters.net/tabs_and_toggle.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/tabs_and_toggle.html	(from http://medicure-html.cmsmasters.net/)
02:35:51	22329/22329	---M-Z	200	added ('OK')	text/html	etag:%225739-519e0cf486db4-gzip%22	http://medicure-html.cmsmasters.net/information_boxes.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/information_boxes.html	(from http://medicure-html.cmsmasters.net/)
02:35:51	27775/27775	---M-Z	200	added ('OK')	text/html	etag:%226c7f-519e0cf027efd-gzip%22	http://medicure-html.cmsmasters.net/pricing_tables.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/pricing_tables.html	(from http://medicure-html.cmsmasters.net/)
02:35:51	45280/45280	---M-Z	200	added ('OK')	text/html	etag:%22b0e0-5242d91a15337-gzip%22	http://medicure-html.cmsmasters.net/content_slider.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/content_slider.html	(from http://medicure-html.cmsmasters.net/)
02:35:52	45265/45265	---M-Z	200	added ('OK')	text/html	etag:%22b0d1-519e0cefcba65-gzip%22	http://medicure-html.cmsmasters.net/posttype.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/posttype.html	(from http://medicure-html.cmsmasters.net/)
02:35:52	22078/22078	---M-Z	200	added ('OK')	text/html	etag:%22563e-519e0cf09ce1f-gzip%22	http://medicure-html.cmsmasters.net/statistics.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/statistics.html	(from http://medicure-html.cmsmasters.net/)
02:35:52	42248/42248	---M-Z	200	added ('OK')	text/html	etag:%22a508-5242d9548ec0b-gzip%22	http://medicure-html.cmsmasters.net/contact_form.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/contact_form.html	(from http://medicure-html.cmsmasters.net/)
02:35:53	38485/38485	---M-Z	200	added ('OK')	text/html	etag:%229655-5242d98b0146e-gzip%22	http://medicure-html.cmsmasters.net/lightboxes.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/lightboxes.html	(from http://medicure-html.cmsmasters.net/)
02:35:53	40837/40837	---M-Z	200	added ('OK')	text/html	etag:%229f85-5242d9d1f01ab-gzip%22	http://medicure-html.cmsmasters.net/media.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/media.html	(from http://medicure-html.cmsmasters.net/)
02:35:54	53877/53877	---M-Z	200	added ('OK')	text/html	etag:%22d275-5242d9f551aac-gzip%22	http://medicure-html.cmsmasters.net/player.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/player.html	(from http://medicure-html.cmsmasters.net/)
02:35:54	47369/47369	---M-Z	200	added ('OK')	text/html	etag:%22b909-5242da1b40cf0-gzip%22	http://medicure-html.cmsmasters.net/googlemaps.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/googlemaps.html	(from http://medicure-html.cmsmasters.net/)
02:35:55	32406/32406	---M-Z	200	added ('OK')	text/html	etag:%227e96-519e0cee60d96-gzip%22	http://medicure-html.cmsmasters.net/about.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/about.html	(from http://medicure-html.cmsmasters.net/)
02:35:55	19350/19350	---M-Z	200	added ('OK')	text/html	etag:%224b96-519e0cf3e9a07-gzip%22	http://medicure-html.cmsmasters.net/error.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/error.html	(from http://medicure-html.cmsmasters.net/)
02:35:55	20225/20225	---M-Z	200	added ('OK')	text/html	etag:%224f01-519e0cefb956b-gzip%22	http://medicure-html.cmsmasters.net/pass.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/pass.html	(from http://medicure-html.cmsmasters.net/)
02:35:56	32064/32064	---M-Z	200	added ('OK')	text/html	etag:%227d40-519e0cefd6e16-gzip%22	http://medicure-html.cmsmasters.net/sitemap.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/sitemap.html	(from http://medicure-html.cmsmasters.net/)
02:35:56	48685/48685	---M-Z	200	added ('OK')	text/html	etag:%22be2d-5242db2182f0c-gzip%22	http://medicure-html.cmsmasters.net/lsidebar.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/lsidebar.html	(from http://medicure-html.cmsmasters.net/)
02:35:56	47827/47827	---M-Z	200	added ('OK')	text/html	etag:%22bad3-5242db391b1b5-gzip%22	http://medicure-html.cmsmasters.net/rsidebar.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/rsidebar.html	(from http://medicure-html.cmsmasters.net/)
02:35:57	26782/26782	---M--	200	added ('OK')	image/jpeg	etag:%22689e-519e0cf3406f0%22	http://medicure-html.cmsmasters.net/images/logo-jpeg.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/logo-jpeg.jpg	(from http://medicure-html.cmsmasters.net/)
02:35:57	37433/37433	---M-Z	200	added ('OK')	text/html	etag:%229239-5242dafd4007c-gzip%22	http://medicure-html.cmsmasters.net/timeline_service.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/timeline_service.html	(from http://medicure-html.cmsmasters.net/)
02:35:57	37060/37060	---M-Z	200	added ('OK')	text/html	etag:%2290c4-5242dab09a479-gzip%22	http://medicure-html.cmsmasters.net/timeline.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/timeline.html	(from http://medicure-html.cmsmasters.net/)
02:35:58	46004/46004	---M-Z	200	added ('OK')	text/html	etag:%22b3b4-5242d53bd51cd-gzip%22	http://medicure-html.cmsmasters.net/testimonials.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/testimonials.html	(from http://medicure-html.cmsmasters.net/)
02:35:58	60138/60138	---M--	200	added ('OK')	image/jpeg	etag:%22eaea-519e0cfe202ed%22	http://medicure-html.cmsmasters.net/images/wp-version.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/wp-version.jpg	(from http://medicure-html.cmsmasters.net/)
02:35:58	21045/21045	---M-Z	200	added ('OK')	text/html	etag:%225235-519e0cef5099b-gzip%22	http://medicure-html.cmsmasters.net/heading.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/heading.html	(from http://medicure-html.cmsmasters.net/)
02:35:58	20963/20963	---M-Z	200	added ('OK')	text/html	etag:%2251e3-519e0cef16016-gzip%22	http://medicure-html.cmsmasters.net/heading_text.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/heading_text.html	(from http://medicure-html.cmsmasters.net/)
02:35:59	20954/20954	---M-Z	200	added ('OK')	text/html	etag:%2251da-519e0cefb109b-gzip%22	http://medicure-html.cmsmasters.net/no_heading.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/no_heading.html	(from http://medicure-html.cmsmasters.net/)
02:35:59	21225/21225	---M-Z	200	added ('OK')	text/html	etag:%2252e9-519e0cef2bbbf-gzip%22	http://medicure-html.cmsmasters.net/heading_text_icon.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/heading_text_icon.html	(from http://medicure-html.cmsmasters.net/)
02:35:59	48973/48973	---M-Z	200	added ('OK')	text/html	etag:%22bf4d-5242d659e03b8-gzip%22	http://medicure-html.cmsmasters.net/typography.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/typography.html	(from http://medicure-html.cmsmasters.net/)
02:35:59	63896/63896	---M-Z	200	added ('OK')	text/html	etag:%22f998-5242d794d4a15-gzip%22	http://medicure-html.cmsmasters.net/widgets.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/widgets.html	(from http://medicure-html.cmsmasters.net/)
02:36:00	35474/35474	---M-Z	200	added ('OK')	text/html	etag:%228a92-519e0cf00f08b-gzip%22	http://medicure-html.cmsmasters.net/service_four.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/service_four.html	(from http://medicure-html.cmsmasters.net/)
02:36:00	41817/41817	---M-Z	200	added ('OK')	text/html	etag:%22a359-519e0cf053e21-gzip%22	http://medicure-html.cmsmasters.net/service_three.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/service_three.html	(from http://medicure-html.cmsmasters.net/)
02:36:00	31744/31744	---M-Z	200	added ('OK')	text/html	etag:%227c00-519e0cf08a53d-gzip%22	http://medicure-html.cmsmasters.net/service_two.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/service_two.html	(from http://medicure-html.cmsmasters.net/)
02:36:00	25525/25525	---M-Z	200	added ('OK')	text/html	etag:%2263b5-519e0cf366c3c-gzip%22	http://medicure-html.cmsmasters.net/doctors.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/doctors.html	(from http://medicure-html.cmsmasters.net/)
02:36:01	41312/41312	---M-Z	200	added ('OK')	text/html	etag:%22a160-5242d7e36d2b3-gzip%22	http://medicure-html.cmsmasters.net/appointments.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/appointments.html	(from http://medicure-html.cmsmasters.net/)
02:36:01	64114/64114	---M-Z	200	added ('OK')	text/html	etag:%22fa72-5242d84bf30da-gzip%22	http://medicure-html.cmsmasters.net/blog.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/blog.html	(from http://medicure-html.cmsmasters.net/)
02:36:02	41779/41779	---M-Z	200	added ('OK')	text/html	etag:%22a333-53202d532ec86-gzip%22	http://medicure-html.cmsmasters.net/contacts.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/contacts.html	(from http://medicure-html.cmsmasters.net/)
02:36:03	1084/1084	---M--	200	added ('OK')	image/png	etag:%2243c-519e0d01e54a7%22	http://medicure-html.cmsmasters.net/images/tick-2.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/tick-2.png	(from http://medicure-html.cmsmasters.net/)
02:36:08	35449/35449	---M--	200	added ('OK')	image/png	etag:%228a79-519e0cf1c73a8%22	http://medicure-html.cmsmasters.net/images/caption-2.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/caption-2.png	(from http://medicure-html.cmsmasters.net/)
02:36:09	6479/6479	---M--	200	added ('OK')	image/png	etag:%22194f-519e0cfa50552%22	http://medicure-html.cmsmasters.net/images/home-3-150x150.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/home-3-150x150.png	(from http://medicure-html.cmsmasters.net/)
02:36:09	37833/37833	---M-Z	200	added ('OK')	text/html	etag:%2293c9-519e0ceeb7c3e-gzip%22	http://medicure-html.cmsmasters.net/diagnosis_clinic.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/diagnosis_clinic.html	(from http://medicure-html.cmsmasters.net/)
02:36:17	46369/46369	---M--	200	added ('OK')	image/jpeg	etag:%22b521-519e0cf509f67%22	http://medicure-html.cmsmasters.net/images/happy-baby-s-440x440.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/happy-baby-s-440x440.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:23	34794/34794	---M--	200	added ('OK')	image/jpeg	etag:%2287ea-519e0d027fd5c%22	http://medicure-html.cmsmasters.net/images/ultrasound-s-440x440.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/ultrasound-s-440x440.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:26	142226/142226	---M--	200	added ('OK')	image/jpeg	etag:%2222b92-519e0cf7993ff%22	http://medicure-html.cmsmasters.net/images/image-3.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/image-3.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:29	31642/31642	---M--	200	added ('OK')	image/jpeg	etag:%227b9a-519e0cf1981bc%22	http://medicure-html.cmsmasters.net/images/biochemical-research-s-440x440.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/biochemical-research-s-440x440.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:33	43099/43099	---M--	200	added ('OK')	image/jpeg	etag:%22a85b-519e0cf49dce6%22	http://medicure-html.cmsmasters.net/images/consultation-s-1-440x440.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/consultation-s-1-440x440.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:34	196123/196123	---M--	200	added ('OK')	image/jpeg	etag:%222fe1b-519e0cf49bda6%22	http://medicure-html.cmsmasters.net/images/image-2.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/image-2.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:35	37110/37110	---M--	200	added ('OK')	image/jpeg	etag:%2290f6-519e0cf5d1eb0%22	http://medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-440x440.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-440x440.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:39	34550/34550	---M--	200	added ('OK')	image/jpeg	etag:%2286f6-519e0cf517a28%22	http://medicure-html.cmsmasters.net/images/male-doctor-440x440.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/male-doctor-440x440.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:39	32383/32383	---M--	200	added ('OK')	image/jpeg	etag:%227e7f-519e0cf70c223%22	http://medicure-html.cmsmasters.net/images/Young-attractive-man-440x440.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/Young-attractive-man-440x440.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:40	35459/35459	---M--	200	added ('OK')	image/jpeg	etag:%228a83-519e0cfd4e37b%22	http://medicure-html.cmsmasters.net/images/personal-counselor-s-440x440.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/personal-counselor-s-440x440.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:41	8564/8564	---M--	200	added ('OK')	image/jpeg	etag:%222174-519e0cf524549%22	http://medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-150x150.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/stethoscope-on-clipboard-s-150x150.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:41	8581/8581	---M--	200	added ('OK')	image/jpeg	etag:%222185-519e0cf2de0b0%22	http://medicure-html.cmsmasters.net/images/doctor-at-the-gym-710400-1-150x150.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/doctor-at-the-gym-710400-1-150x150.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:42	7613/7613	---M--	200	added ('OK')	image/jpeg	etag:%221dbd-519e0cf26d00e%22	http://medicure-html.cmsmasters.net/images/Dentist-Sandy-150x150.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/Dentist-Sandy-150x150.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:42	7492/7492	---M--	200	added ('OK')	image/jpeg	etag:%221d44-519e0cf91e6b0%22	http://medicure-html.cmsmasters.net/images/happy-to-help-you-150x150.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/happy-to-help-you-150x150.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:43	8618/8618	---M--	200	added ('OK')	image/jpeg	etag:%2221aa-519e0cfd7a29f%22	http://medicure-html.cmsmasters.net/images/Woman-smiling-2-150x150.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/Woman-smiling-2-150x150.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:43	6720/6720	---M--	200	added ('OK')	image/jpeg	etag:%221a40-519e0cf8ad9f6%22	http://medicure-html.cmsmasters.net/images/Smiling-Man-17-150x150.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/Smiling-Man-17-150x150.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:43	40094/40094	---M-Z	200	added ('OK')	text/html	etag:%229c9e-519e0cef26d9f-gzip%22	http://medicure-html.cmsmasters.net/dr_michael_linden.html	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/dr_michael_linden.html	(from http://medicure-html.cmsmasters.net/)
02:36:48	30139/30139	---M--	200	added ('OK')	image/jpeg	etag:%2275bb-519e0cf443f5e%22	http://medicure-html.cmsmasters.net/images/female-practitioner-s-11-440x440.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/female-practitioner-s-11-440x440.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:48	26461/26461	---M--	200	added ('OK')	image/jpeg	etag:%22675d-519e0cf769273%22	http://medicure-html.cmsmasters.net/images/successful-physician-s-2-440x440.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/successful-physician-s-2-440x440.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:48	4164/4164	---M-Z	200	added ('OK')	application/javascript	etag:%221044-519e0cfb2f3cd-gzip%22	http://medicure-html.cmsmasters.net/js/respond.min.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/js/respond.min.js	(from http://medicure-html.cmsmasters.net/)
02:36:48	307091/307091	---M--	200	added ('OK')	image/jpeg	etag:%224af93-519e0cfca15cd%22	http://medicure-html.cmsmasters.net/images/image-1.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/image-1.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:48	31916/31916	---M--	200	added ('OK')	image/jpeg	etag:%227cac-519e0cf819ea2%22	http://medicure-html.cmsmasters.net/images/smiling-doctor-with-chin-on-hand-s-440x440.jpg	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/smiling-doctor-with-chin-on-hand-s-440x440.jpg	(from http://medicure-html.cmsmasters.net/)
02:36:49	3762/3762	---M-Z	200	added ('OK')	application/javascript	etag:%22eb2-519e0cfed70c5-gzip%22	http://medicure-html.cmsmasters.net/js/jquery.easing.min.js?ver=1.3.0	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/js/jquery.easing.min6f3e.js	(from http://medicure-html.cmsmasters.net/)
02:36:51	45056/45056	---M-Z	200	added ('OK')	application/javascript	etag:%22b000-519e0cf922148-gzip%22	http://medicure-html.cmsmasters.net/js/jquery.script.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/js/jquery.script.js	(from http://medicure-html.cmsmasters.net/)
02:36:51	160121/160121	---M-Z	200	added ('OK')	application/javascript	etag:%2227179-519e0d0986365-gzip%22	http://medicure-html.cmsmasters.net/revolution/js/jquery.themepunch.revolution.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/js/jquery.themepunch.revolution.js	(from http://medicure-html.cmsmasters.net/)
02:36:51	81219/81219	---M-Z	200	added ('OK')	application/javascript	etag:%2213d43-519e0d092604d-gzip%22	http://medicure-html.cmsmasters.net/revolution/js/jquery.themepunch.revolution.min.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/js/jquery.themepunch.revolution.min.js	(from http://medicure-html.cmsmasters.net/)
02:36:52	1731/1731	---M-Z	200	added ('OK')	application/javascript	etag:%226c3-519e0cff4101e-gzip%22	http://medicure-html.cmsmasters.net/js/jquery.flickrfeed.min.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/js/jquery.flickrfeed.min.js	(from http://medicure-html.cmsmasters.net/)
02:36:52	30785/30785	---M-Z	200	added ('OK')	application/javascript	etag:%227841-519e0cfa40381-gzip%22	http://medicure-html.cmsmasters.net/js/jackbox-lib.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/js/jackbox-lib.js	(from http://medicure-html.cmsmasters.net/)
02:36:53	7325/7325	---M-Z	200	added ('OK')	application/javascript	etag:%221c9d-519e0cf9987da-gzip%22	http://medicure-html.cmsmasters.net/js/jquery.tweet.min.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/js/jquery.tweet.min.js	(from http://medicure-html.cmsmasters.net/)
02:36:53	77389/77389	---M-Z	200	added ('OK')	application/javascript	etag:%2212e4d-519e0d091952c-gzip%22	http://medicure-html.cmsmasters.net/revolution/js/jquery.themepunch.plugins.min.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/revolution/js/jquery.themepunch.plugins.min.js	(from http://medicure-html.cmsmasters.net/)
02:36:53	26236/26236	---M-Z	200	added ('OK')	application/javascript	etag:%22667c-519e0cfab4303-gzip%22	http://medicure-html.cmsmasters.net/js/jackbox.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/js/jackbox.js	(from http://medicure-html.cmsmasters.net/)
02:36:53	3903/3903	---M-Z	200	added ('OK')	application/javascript	etag:%22f3f-519e0cfa3ff99-gzip%22	http://medicure-html.cmsmasters.net/js/jquery.validationEngine-lang.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/js/jquery.validationEngine-lang.js	(from http://medicure-html.cmsmasters.net/)
02:36:53	28040/28040	---M-Z	200	added ('OK')	application/javascript	etag:%226d88-519e0cfab662b-gzip%22	http://medicure-html.cmsmasters.net/js/jquery.validationEngine.min.js	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/js/jquery.validationEngine.min.js	(from http://medicure-html.cmsmasters.net/)
02:36:53	291/291	---M--	200	added ('OK')	image/png	etag:%22123-519e0cfcb9887%22	http://medicure-html.cmsmasters.net/images/img/bg.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/bg.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:54	160/160	---M--	200	added ('OK')	image/png	etag:%22a0-519e0cfe8021d%22	http://medicure-html.cmsmasters.net/images/img/list_image.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/list_image.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:54	1606/1606	---M--	200	added ('OK')	image/gif	etag:%22646-519e0cff03ba0%22	http://medicure-html.cmsmasters.net/images/img/loader.gif	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/loader.gif	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:54	4479/4479	---M--	200	added ('OK')	image/png	etag:%22117f-519e0cfd23010%22	http://medicure-html.cmsmasters.net/images/img/error.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/error.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:54	4137/4137	---M--	200	added ('OK')	image/png	etag:%221029-519e0d02fdd07%22	http://medicure-html.cmsmasters.net/images/img/success.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/success.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:54	4440/4440	---M--	200	added ('OK')	image/png	etag:%221158-519e0cff6ea9a%22	http://medicure-html.cmsmasters.net/images/img/notice.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/notice.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:55	3834/3834	---M--	200	added ('OK')	image/png	etag:%22efa-519e0d007bb60%22	http://medicure-html.cmsmasters.net/images/img/warning.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/warning.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:55	4248/4248	---M--	200	added ('OK')	image/png	etag:%221098-519e0cfcb949f%22	http://medicure-html.cmsmasters.net/images/img/download.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/download.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:55	320/320	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:36:50%20GMT	http://medicure-html.cmsmasters.net/images/img/nav_arrow_left.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/nav_arrow_left.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:55	321/321	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:36:50%20GMT	http://medicure-html.cmsmasters.net/images/img/nav_arrow_right.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/nav_arrow_right.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:56	316/316	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:36:50%20GMT	http://medicure-html.cmsmasters.net/images/img/arrow_list.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/arrow_list.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:56	3487/3487	---M--	200	added ('OK')	image/png	etag:%22d9f-519e0cff26653%22	http://medicure-html.cmsmasters.net/images/img/radio_check.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/radio_check.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:56	3410/3410	---M--	200	added ('OK')	image/png	etag:%22d52-519e0cff1127a%22	http://medicure-html.cmsmasters.net/images/img/radio_check_bottom.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/images/img/radio_check_bottom.png	(from http://medicure-html.cmsmasters.net/css/style.css)
02:36:56	320/320	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:36:51%20GMT	http://medicure-html.cmsmasters.net/css/img/retina/bg_body@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/css/img/retina/bg_body@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/retina.css)
02:36:57	318/318	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:36:51%20GMT	http://medicure-html.cmsmasters.net/css/img/retina/error@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/css/img/retina/error@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/retina.css)
02:36:57	320/320	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:36:52%20GMT	http://medicure-html.cmsmasters.net/css/img/retina/success@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/css/img/retina/success@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/retina.css)
02:36:57	319/319	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:36:52%20GMT	http://medicure-html.cmsmasters.net/css/img/retina/notice@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/css/img/retina/notice@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/retina.css)
02:36:57	320/320	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Apr%202017%2006:36:52%20GMT	http://medicure-html.cmsmasters.net/css/img/retina/warning@2x.png	C:/My%20Web%20Sites/Medicare/medicure-html.cmsmasters.net/css/img/retina/warning@2x.png	(from http://medicure-html.cmsmasters.net/css/styles/retina.css)
